index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,48,50,51,53,54,55,56,57,58,59,60,61,62,63,64,67,68,69,72,74,75,76,77,78,79,80,81,82,83,84,85,86,89,90,91,92,96,98,99,101,102,103,104,105,106,107,110,111,112,113,114,115,117,119,120,121,122,126,127,131,133,134,136,141,142,143,145,147,150,154,157,161,163,164,201,202,203,222,223,234,235,236,238,240,245,246,254,266,267,268,350,360,412,420,421,427,429,432,497,498,516,517,518,523,526,555,777,875,876
1,0.5,0.6666666666666666,0.25,1.0,0.5,1.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.8,0.5,0.6666666666666666,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.75,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.6,0.0,0.8333333333333334,1.0,0.5,0.3333333333333333,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.0,0.5,0.8571428571428571,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.5,0.5,0.5,0.0,0.6666666666666666,0.5,1.0,0.5,1.0,0.5,1.0,0.8,1.0,0.6666666666666666,0.0,0.5,1.0,1.0,0.5714285714285714,0.4,0.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.5,0.5,1.0,0.5,0.6666666666666666,0.5,0.5,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.5
2,0.5,0.5,0.5775193798449613,0.5323741007194245,1.0,0.5,0.5286624203821656,0.5072463768115942,0.5555555555555556,0.5806451612903226,0.0,0.5178571428571429,0.46017699115044247,0.5048543689320388,0.6551724137931034,0.6341463414634146,0.0,0.48148148148148145,0.5,0.625,0.5321100917431193,0.5444444444444444,0.7142857142857143,0.6666666666666666,0.6166666666666667,0.5185185185185185,0.5,0.5,0.7777777777777778,0.6153846153846154,0.5227272727272727,0.5,0.5,0.5806451612903226,0.0,0.46153846153846156,0.5,0.5,0.45,0.5555555555555556,0.5303867403314917,0.4818181818181818,0.5122950819672131,0.5476190476190477,0.375,0.5973154362416108,0.625,0.4777777777777778,0.5192307692307693,0.5866666666666667,0.0,0.4117647058823529,0.5362318840579711,0.4953271028037383,0.5384615384615384,0.45714285714285713,0.5295508274231678,0.5206611570247934,1.0,0.5036496350364964,0.5,0.5529411764705883,0.44,0.5555555555555556,0.5294117647058824,1.0,0.4818181818181818,0.5,0.59375,0.5046153846153846,0.5607476635514018,0.4973821989528796,0.5354330708661418,0.2,0.5288461538461539,0.6046511627906976,0.4,0.5131578947368421,0.5,0.6666666666666666,0.2727272727272727,0.55,0.6625,0.47058823529411764,0.6666666666666666,0.5,0.3333333333333333,0.4830917874396135,0.8333333333333334,0.4925373134328358,1.0,0.5328947368421053,0.5117370892018779,0.5435897435897435,0.5111111111111111,0.5526315789473685,0.5319148936170213,0.5405405405405406,0.42857142857142855,0.6020408163265306,0.5714285714285714,0.5,0.49166666666666664,0.5263157894736842,0.22580645161290322,0.6666666666666666,0.48847926267281105,1.0,0.64,0.5267175572519084,0.25,0.4896030245746692,0.50625,0.5075757575757576,0.3684210526315789,0.47619047619047616,0.56,0.54,0.542016806722689,0.4888888888888889,0.5739644970414202,0.5272727272727272,0.47368421052631576,0.5125,0.5,0.4935897435897436,0.4685714285714286,0.42857142857142855,0.4375,0.5607476635514018,0.43333333333333335,0.0,0.48355263157894735,0.5,0.49876543209876545,0.4782608695652174,0.6,0.5074946466809421,0.36363636363636365,0.5,0.6666666666666666,0.5263157894736842,0.546875,0.5433526011560693,0.5192307692307693,0.503448275862069,0.5271317829457365,0.47058823529411764,0.5119305856832972,0.5163934426229508,0.4230769230769231,0.5185185185185185,0.5060240963855421,0.5096774193548387
3,0.5,0.5,0.5,0.42857142857142855,0.25,0.575,0.5,0.46808510638297873,0.75,0.5789473684210527,0.5,0.5279187817258884,0.5,0.5128205128205128,0.40540540540540543,0.625,0.5,0.5176470588235295,0.0,0.2857142857142857,0.48677248677248675,0.5406698564593302,0.0,0.5769230769230769,0.3541666666666667,0.25,1.0,0.5833333333333334,0.4166666666666667,0.5454545454545454,0.42857142857142855,0.6666666666666666,0.5,0.7058823529411765,0.5,0.5,0.5555555555555556,0.42857142857142855,0.5396825396825397,0.46153846153846156,0.45925925925925926,0.5641025641025641,0.4864864864864865,0.5227272727272727,0.75,0.48026315789473684,0.6666666666666666,0.44285714285714284,0.6206896551724138,0.5057471264367817,1.0,0.55,0.3333333333333333,0.46875,0.4930555555555556,0.4,0.46953405017921146,0.5135135135135135,0.5,0.4658385093167702,0.43209876543209874,0.6060606060606061,0.4927536231884058,0.4583333333333333,0.4666666666666667,1.0,0.5196078431372549,0.4921875,0.5833333333333334,0.4888888888888889,0.4444444444444444,0.52,0.44680851063829785,0.6,0.5052631578947369,0.5,1.0,0.4666666666666667,0.6666666666666666,1.0,0.7,0.625,0.5294117647058824,0.4230769230769231,0.2,0.25,0.8,0.449468085106383,1.0,0.46078431372549017,0.6,0.4318181818181818,0.5789473684210527,0.45132743362831856,0.5,0.5714285714285714,0.5151515151515151,0.5205479452054794,0.8125,0.5316455696202531,0.6461538461538462,0.4444444444444444,0.5588235294117647,0.0,0.375,0.5454545454545454,0.5506607929515418,0.5,0.5185185185185185,0.48872180451127817,0.0,0.5154639175257731,0.5487804878048781,0.48325358851674644,0.4444444444444444,0.5,0.25,0.45,0.5440806045340051,0.44370860927152317,0.49746192893401014,0.6057692307692307,0.35714285714285715,0.5454545454545454,0.3333333333333333,0.4897119341563786,0.4153846153846154,0.5555555555555556,0.47619047619047616,0.40816326530612246,0.6666666666666666,1.0,0.49206349206349204,0.0,0.5810055865921788,0.4722222222222222,0.4666666666666667,0.49818181818181817,0.5555555555555556,0.40384615384615385,0.5714285714285714,0.5205479452054794,0.47,0.46153846153846156,0.47953216374269003,0.4963768115942029,0.44660194174757284,0.6923076923076923,0.4885245901639344,0.512,0.35714285714285715,0.4925373134328358,0.4618320610687023,0.5485074626865671
4,0.0,0.5107913669064749,0.5714285714285714,0.5,0.6666666666666666,0.40540540540540543,0.6842105263157895,0.52,0.5555555555555556,0.2727272727272727,0.5,0.5220588235294118,0.525,0.5471698113207547,0.7142857142857143,0.5384615384615384,1.0,0.6571428571428571,0.6666666666666666,0.8,0.6914893617021277,0.5637254901960784,1.0,0.5333333333333333,0.6666666666666666,0.4444444444444444,0.0,0.36363636363636365,0.6923076923076923,0.5172413793103449,0.5555555555555556,0.5,1.0,1.0,0.5,0.5555555555555556,1.0,0.5384615384615384,0.5333333333333333,0.375,0.6082474226804123,0.375,0.6033057851239669,0.4117647058823529,0.8,0.5942028985507246,0.42857142857142855,0.6379310344827587,0.6285714285714286,0.3333333333333333,0.0,0.5675675675675675,0.6071428571428571,0.5466666666666666,0.6296296296296297,0.6086956521739131,0.5100671140939598,0.6153846153846154,1.0,0.6,0.68,0.6428571428571429,0.5625,0.2857142857142857,0.5714285714285714,0.0,0.6063829787234043,0.4642857142857143,0.8,0.5196850393700787,0.5714285714285714,0.5468164794007491,0.6296296296296297,0.5,0.5714285714285714,0.7096774193548387,0.5,0.5666666666666667,1.0,1.0,0.75,0.5555555555555556,0.55,0.5555555555555556,0.6666666666666666,0.18181818181818182,0.0,0.5774647887323944,0.5,0.5736040609137056,0.5,0.5714285714285714,0.5684647302904564,0.7391304347826086,0.76,0.4166666666666667,0.7058823529411765,0.6037735849056604,0.5555555555555556,0.5041322314049587,0.6136363636363636,0.42857142857142855,0.5138888888888888,1.0,0.5,0.5,0.4827586206896552,1.0,0.4444444444444444,0.44871794871794873,0.0,0.5179282868525896,0.5365853658536586,0.48672566371681414,1.0,0.5625,0.5,0.48863636363636365,0.5741626794258373,0.5833333333333334,0.5285714285714286,0.47761194029850745,0.45454545454545453,0.5056179775280899,0.0,0.5798816568047337,0.5686274509803921,0.6666666666666666,0.5,0.7272727272727273,1.0,0.5,0.5277777777777778,1.0,0.5222222222222223,0.6875,0.4716981132075472,0.5447761194029851,0.6666666666666666,0.6,0.5714285714285714,0.5511811023622047,0.5514018691588785,0.5227272727272727,0.4673913043478261,0.582010582010582,0.5909090909090909,0.625,0.5673469387755102,0.4774774774774775,0.8571428571428571,0.6842105263157895,0.5970149253731343,0.5648854961832062
5,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.14285714285714285,0.25,0.0,0.0,0.0,0.5,0.75,0.5,0.5,0.4166666666666667,0.38461538461538464,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.6666666666666666,0.4,0.4,1.0,0.0,0.42857142857142855,0.0,0.0,0.75,0.6666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,1.0,0.5,0.45454545454545453,0.0,0.5,0.4,1.0,0.5,0.2,0.5,1.0,0.5,0.6666666666666666,0.5,0.5,0.625,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.5,0.5,0.14285714285714285,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.2,0.5,0.25,0.5,0.6666666666666666,0.45454545454545453,0.0,0.5,0.5,1.0,0.25,0.5,1.0,0.0,0.0,0.3333333333333333,0.5,1.0,0.5,0.2727272727272727,0.5,0.0,0.0,0.5,0.42857142857142855,0.5,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.5,0.6,0.5,0.6666666666666666,0.7142857142857143,0.5,0.0,0.0,0.5,0.5,0.5555555555555556,0.5,0.5555555555555556,0.0,0.3333333333333333,0.5,0.5,0.5,1.0,0.8,0.8,0.3333333333333333,0.2,0.55,0.75,0.5,0.21428571428571427,0.4,1.0,0.6666666666666666,0.375,0.0
6,0.5,0.4090909090909091,0.525,0.5135135135135135,0.0,0.5,0.47058823529411764,1.0,0.8571428571428571,0.4,0.5,0.5,0.5714285714285714,0.6,0.4,0.8333333333333334,0.5,0.3,0.5,0.4,0.6206896551724138,0.4642857142857143,0.5,0.4,0.42857142857142855,0.5,1.0,0.42857142857142855,0.75,0.56,0.6666666666666666,0.5,0.0,0.5,0.5,0.0,0.5,0.5333333333333333,0.6363636363636364,0.0,0.6666666666666666,0.3888888888888889,0.5208333333333334,0.9090909090909091,0.42857142857142855,0.5306122448979592,1.0,0.52,0.5,0.6153846153846154,0.5,0.8,1.0,0.5454545454545454,0.5652173913043478,0.4,0.45901639344262296,0.3333333333333333,0.5,0.46153846153846156,0.7777777777777778,0.5,0.6190476190476191,0.8,1.0,0.5,0.5625,0.3333333333333333,0.0,0.4482758620689655,0.2631578947368421,0.5060240963855421,0.375,1.0,0.4782608695652174,0.5,0.5,0.4807692307692308,0.5,1.0,1.0,0.6,0.5294117647058824,0.14285714285714285,0.5,0.2857142857142857,0.5,0.4696969696969697,0.0,0.42857142857142855,0.5,0.3333333333333333,0.5121951219512195,0.5,0.7333333333333333,0.8,0.3333333333333333,0.6,0.5,0.3888888888888889,0.5789473684210527,0.5,0.2727272727272727,0.5,0.6666666666666666,0.5,0.4576271186440678,0.5,0.6,0.6,0.3333333333333333,0.38095238095238093,0.45454545454545453,0.25,0.7777777777777778,0.75,0.8,0.75,0.375,0.34146341463414637,0.5806451612903226,0.5833333333333334,0.3333333333333333,0.5652173913043478,0.5,0.5,0.4666666666666667,0.25,0.0,0.5555555555555556,0.0,0.5,0.4666666666666667,0.5,0.3617021276595745,0.7272727272727273,0.3333333333333333,0.5,0.5,0.5384615384615384,0.25,0.5,0.46153846153846156,0.45454545454545453,0.46153846153846156,0.5588235294117647,0.5714285714285714,0.0,0.5,0.4166666666666667,0.5,0.4444444444444444,0.4166666666666667,0.5483870967741935
7,0.3333333333333333,0.5414012738853503,0.5384615384615384,0.3157894736842105,0.5,0.6470588235294118,0.5,0.6,0.5555555555555556,0.7333333333333333,1.0,0.2857142857142857,0.6944444444444444,0.4418604651162791,0.2777777777777778,0.42424242424242425,0.0,0.6129032258064516,0.0,0.8,0.554006968641115,0.5294117647058824,1.0,0.5909090909090909,0.6470588235294118,0.5555555555555556,0.0,0.6666666666666666,0.0,0.5945945945945946,0.5882352941176471,0.0,1.0,1.0,0.0,0.5,0.6666666666666666,0.5238095238095238,0.5961538461538461,0.125,0.6,0.5833333333333334,0.5855855855855856,0.5375,0.5,0.5242718446601942,0.2,0.5641025641025641,0.3958333333333333,0.4444444444444444,0.5,0.5,0.5689655172413793,0.5029940119760479,0.5938864628820961,0.46938775510204084,0.48863636363636365,0.5538461538461539,0.0,0.5182926829268293,0.29411764705882354,0.6190476190476191,0.6296296296296297,0.75,0.5555555555555556,0.5,0.5569620253164557,0.2222222222222222,0.28,0.4966442953020134,0.5263157894736842,0.5299684542586751,0.52,0.5,0.4,0.40384615384615385,1.0,0.543859649122807,0.6,0.5,1.0,0.5555555555555556,0.631578947368421,0.4,0.6666666666666666,0.4444444444444444,1.0,0.436241610738255,0.5,0.5048543689320388,0.3333333333333333,0.4868421052631579,0.5171339563862928,0.5454545454545454,0.5377358490566038,0.4482758620689655,0.5277777777777778,0.41379310344827586,0.5882352941176471,0.6,0.44,0.5,0.5087719298245614,0.4868421052631579,0.6,0.4,0.42962962962962964,0.5,0.3333333333333333,0.5739130434782609,1.0,0.514018691588785,0.75,0.5961538461538461,0.6666666666666666,0.5806451612903226,0.5,0.65,0.4230769230769231,0.6090534979423868,0.5614035087719298,0.631578947368421,0.5,0.48872180451127817,0.5,0.5133689839572193,0.5205479452054794,0.75,0.7619047619047619,0.5277777777777778,0.7083333333333334,0.5,0.5833333333333334,0.0,0.5679012345679012,0.5,0.375,0.5121951219512195,0.09090909090909091,0.5806451612903226,0.5,0.5238095238095238,0.5789473684210527,0.5284552845528455,0.5157894736842106,0.5231316725978647,0.4444444444444444,0.6923076923076923,0.5549132947976878,0.5,0.7222222222222222,0.2857142857142857,0.5384615384615384,0.5
8,0.5,0.5797101449275363,0.425531914893617,0.48,0.5,0.0,0.525,0.5,0.5,0.3333333333333333,0.5,0.4473684210526316,0.56,0.6,0.18181818181818182,0.7272727272727273,0.5,0.5555555555555556,0.0,0.3333333333333333,0.5220588235294118,0.4794520547945205,0.0,1.0,0.48148148148148145,0.5714285714285714,0.5,0.5,0.5,0.6190476190476191,0.36363636363636365,0.5,0.0,0.5714285714285714,0.6,0.4,0.5,0.6153846153846154,0.4,0.5,0.5285714285714286,0.5,0.4444444444444444,0.696969696969697,0.6666666666666666,0.5,0.5,0.5714285714285714,0.5,0.47368421052631576,0.5,0.4,0.42105263157894735,0.46511627906976744,0.4423076923076923,0.5277777777777778,0.45454545454545453,0.375,0.5,0.504950495049505,0.5454545454545454,0.4,0.375,0.7647058823529411,0.6,0.5,0.42857142857142855,0.5454545454545454,0.5,0.4864864864864865,0.6341463414634146,0.5040650406504065,0.48,0.3333333333333333,0.8076923076923077,0.6470588235294118,0.5,0.4523809523809524,0.25,0.5,0.0,0.7142857142857143,0.6666666666666666,0.5,0.0,0.3333333333333333,0.5,0.5196078431372549,0.5,0.5357142857142857,0.6666666666666666,0.4714285714285714,0.5523255813953488,0.42857142857142855,0.46551724137931033,0.6153846153846154,0.5,0.5454545454545454,0.5454545454545454,0.5263157894736842,0.5294117647058824,0.6666666666666666,0.5333333333333333,0.25,0.6,1.0,0.5268817204301075,0.5,0.6,0.46808510638297873,0.25,0.5409836065573771,0.4444444444444444,0.35294117647058826,0.2857142857142857,0.6956521739130435,0.0,0.5,0.5581395348837209,0.4716981132075472,0.5,0.35,0.5,0.5,0.0,0.53,0.5753424657534246,0.625,0.5,0.5,0.56,1.0,0.4090909090909091,0.3333333333333333,0.5918367346938775,0.5,0.6,0.5163398692810458,1.0,0.4074074074074074,0.0,0.46808510638297873,0.5909090909090909,0.42857142857142855,0.43859649122807015,0.5684931506849316,0.42424242424242425,1.0,0.46,0.5263157894736842,0.6666666666666666,0.7777777777777778,0.4411764705882353,0.4722222222222222
9,0.0,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.5,1.0,0.7777777777777778,0.0,0.5,0.5,0.5,0.0,0.6666666666666666,0.0,0.6,0.5,0.5,0.75,0.5,0.0,0.5,0.5185185185185185,0.5,0.6,1.0,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.4,0.0,1.0,0.4444444444444444,0.5555555555555556,0.5925925925925926,0.6666666666666666,0.5,0.4782608695652174,0.5,0.5714285714285714,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.5333333333333333,0.6666666666666666,0.75,0.5263157894736842,0.5909090909090909,0.0,0.4444444444444444,0.5,0.5,0.75,0.0,0.0,0.5,0.7,0.5,0.0,0.5,0.3333333333333333,0.5652173913043478,0.4444444444444444,0.5,0.3333333333333333,0.5,0.5,0.2857142857142857,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.75,0.5,0.4838709677419355,0.5,0.3157894736842105,0.5,0.35714285714285715,0.47058823529411764,0.8571428571428571,0.75,1.0,0.6666666666666666,0.4666666666666667,0.5,0.0,0.6666666666666666,0.0,0.45454545454545453,0.3333333333333333,0.5,0.5,0.29411764705882354,0.5,0.0,0.6666666666666666,0.5,0.4117647058823529,0.0,1.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.5,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.5,0.6,0.5,0.0,0.0,0.45454545454545453,0.25,0.5,0.5,0.5,0.5384615384615384,0.75,0.5,0.43902439024390244,0.5,0.6,1.0,0.6111111111111112,0.5238095238095238,0.6666666666666666,0.5,0.38461538461538464,0.5,1.0,0.5625,0.5,0.6666666666666666,0.0,0.6,0.25
